Rk,Player,From,To,School,Conf,G,MP,PER,TS%,eFG%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,PProd,ORtg,DRtg,OWS,DWS,WS,OBPM,DBPM,BPM
389,Darnell Foreman\darnell-foreman-1,2018,2018,Pennsylvania,Ivy,33,987,16.4,.546,.494,1.7,14.9,8.4,21.9,2.1,0.7,14.3,19.5,374,110.7,96.4,1.7,2.0,3.7,0.0,2.0,2.1
390,Joe Furstinger\joe-furstinger-1,2018,2018,New Mexico,MWC,33,895,20.6,.628,.564,6.2,24.4,14.9,14.0,1.3,6.1,15.2,17.4,358,124.3,102.5,2.4,1.3,3.7,1.6,4.5,6.1
391,Daniel Gafford\daniel-gafford-1,2018,2018,Arkansas,SEC,35,790,26.8,.594,.605,11.2,20.0,15.7,6.0,1.3,11.5,9.6,23.9,390,120.2,100.7,2.5,1.3,3.7,3.1,5.7,8.7
392,Jalen Hayes\jalen-hayes-1,2018,2018,Oakland,Horizon,29,1036,21.3,.580,.531,7.5,17.5,12.6,12.0,1.6,2.2,12.9,25.4,508,112.9,105.4,2.5,1.2,3.7,0.5,0.1,0.6
393,De'Andre Hunter\deandre-hunter-1,2018,2018,Virginia,ACC,33,657,23.5,.584,.538,7.5,15.0,11.3,11.8,1.9,2.7,10.7,25.7,290,118.4,90.7,2.0,1.7,3.7,4.7,4.4,9.1
394,C.J. Jackson\cj-jackson-1,2018,2018,Ohio State,Big Ten,34,1037,17.2,.550,.510,2.0,12.5,7.5,22.8,1.9,0.8,15.8,22.9,441,110.4,101.2,2.1,1.6,3.7,4.4,2.1,6.5
395,Bennett Koch\bennett-koch-1,2018,2018,Northern Iowa,MVC,31,749,25.5,.611,.556,9.3,20.7,15.0,5.6,1.7,4.1,15.9,28.3,369,112.6,93.7,2.0,1.7,3.7,0.8,2.1,3.0
396,Egor Koulechov\egor-koulechov-1,2018,2018,Florida,SEC,34,1040,17.9,.542,.503,5.9,17.8,11.7,7.8,1.2,0.4,9.2,23.1,436,112.8,102.9,2.3,1.5,3.7,3.7,0.8,4.5
397,Christian Mekowulu\christian-mekowulu-1,2018,2018,Tennessee State,OVC,30,873,21.9,.595,.524,10.3,23.0,16.7,7.3,1.8,7.8,18.6,23.9,377,110.0,94.2,1.8,2.0,3.7,-1.9,4.1,2.2
398,Tai Odiase\tai-odiase-1,2018,2018,Illinois-Chicago,Horizon,36,907,21.8,.589,.568,10.3,13.1,11.8,1.7,1.4,11.9,11.5,16.9,324,118.1,95.8,1.9,1.9,3.7,-1.3,4.9,3.5
399,Marcus Ottey\marcus-ottey-1,2018,2018,Illinois-Chicago,Horizon,36,1003,18.8,.600,.554,2.1,10.1,6.4,13.7,1.7,1.4,14.3,23.0,455,113.6,102.1,2.3,1.5,3.7,0.9,-0.7,0.2
400,Jordan Ratinho\jordan-ratinho-1,2018,2018,San Francisco,WCC,39,1206,14.4,.582,.575,3.0,9.5,6.2,8.0,1.4,1.3,8.2,16.7,368,116.8,105.3,2.2,1.4,3.7,2.5,0.8,3.3
401,Zavier Simpson\zavier-simpson-1,2018,2018,Michigan,Big Ten,41,1085,15.5,.520,.516,2.0,12.8,7.5,25.0,3.0,0.2,17.4,17.4,353,107.5,96.0,1.5,2.2,3.7,1.8,4.8,6.6
402,Elijah Stewart\elijah-stewart-1,2018,2018,Southern California,Pac-12,36,1066,16.8,.597,.563,3.6,8.5,6.0,7.5,1.3,2.2,7.8,18.3,376,123.4,107.3,2.7,1.1,3.7,4.9,1.0,5.9
403,Jordan Strawberry\jordan-strawberry-1,2018,2018,Mercer,Southern,34,1047,17.5,.516,.445,2.8,11.5,7.3,30.5,1.4,0.3,13.0,22.6,458,116.5,108.6,2.8,0.9,3.7,2.8,-2.2,0.5
404,Jared Stutzman\jared-stutzman-1,2018,2018,Idaho State,Big Sky,27,889,20.0,.714,.706,1.3,10.8,6.3,9.3,1.1,0.8,10.8,18.3,354,132.7,109.3,2.9,0.7,3.7,4.9,-2.0,2.9
405,Stephen Thompson Jr.\stephen-thompsonjr-1,2018,2018,Oregon State,Pac-12,32,1172,17.8,.556,.539,2.7,7.5,5.2,18.5,2.8,1.1,12.8,22.9,476,111.1,105.6,2.3,1.4,3.7,3.7,0.7,4.4
406,Lagerald Vick\lagerald-vick-1,2018,2018,Kansas,Big 12,39,1289,15.1,.574,.565,3.5,12.4,8.2,10.7,1.5,1.1,13.5,18.4,446,112.1,105.3,2.2,1.5,3.7,3.6,2.4,6.1
407,Gabe Vincent\gabe-vincent-1,2018,2018,UC-Santa Barbara,Big West,32,932,17.9,.574,.539,0.4,7.0,3.7,20.9,2.2,0.7,9.9,21.1,382,119.5,104.1,2.5,1.2,3.7,4.0,-1.7,2.3
408,Eric Williams Jr.\eric-williamsjr-1,2018,2018,Duquesne,A-10,32,1079,18.9,.524,.481,7.0,24.1,15.2,9.9,2.4,1.0,13.3,23.8,442,108.2,100.3,1.9,1.8,3.7,1.2,0.0,1.3
409,Bryson Williams\bryson-williams-1,2018,2018,Fresno State,MWC,32,916,21.1,.602,.598,8.2,18.3,13.2,8.5,1.0,2.6,13.9,23.9,413,114.1,101.5,2.2,1.4,3.7,1.0,1.0,2.0
410,Ryan Woolridge\ryan-woolridge-1,2018,2018,North Texas,CUSA,38,1391,15.7,.521,.518,2.8,13.1,7.9,30.5,2.1,1.4,21.9,21.2,558,101.8,100.7,1.5,2.3,3.7,-0.1,2.0,2.0
411,Deng Adel\deng-adel-1,2018,2018,Louisville,ACC,34,1126,17.3,.554,.511,2.3,14.3,8.6,16.5,1.1,1.0,14.4,24.1,487,108.4,103.6,2.0,1.5,3.6,3.1,1.2,4.3
412,Jalen Avery\jalen-avery-1,2018,2018,Kent State,MAC,34,1142,15.1,.563,.531,1.9,7.4,4.6,19.9,1.0,0.1,7.2,14.3,367,128.6,111.1,2.9,0.7,3.6,2.6,-2.1,0.5
413,Julian Batts\julian-batts-1,2018,2018,Long Island University,NEC,35,1041,15.9,.608,.582,1.6,13.7,7.9,13.8,2.5,0.8,12.9,15.4,343,121.5,104.0,2.2,1.4,3.6,1.7,-0.6,1.1
414,Lamonte Bearden\lamonte-bearden-1,2018,2018,Western Kentucky,CUSA,38,1053,18.8,.574,.506,2.5,7.0,4.8,22.2,3.5,0.6,19.1,23.0,467,109.7,102.3,2.1,1.5,3.6,2.6,1.3,3.9
415,Gary Blackston\gary-blackston-1,2018,2018,Prairie View,SWAC,33,1064,21.0,.531,.484,4.8,14.3,9.3,24.5,2.6,0.3,14.3,31.2,622,107.0,105.0,2.3,1.3,3.6,1.5,-1.4,0.0
416,Ernie Duncan\ernie-duncan-1,2018,2018,Vermont,AEC,33,958,16.0,.616,.580,0.9,9.3,5.3,15.2,1.1,0.4,11.8,18.9,337,120.9,104.2,2.4,1.2,3.6,4.2,-1.3,2.9
417,Frankie Ferrari\frankie-ferrari-1,2018,2018,San Francisco,WCC,39,1119,16.9,.532,.503,0.8,9.3,5.0,34.3,2.0,0.0,14.1,22.6,473,110.1,104.8,2.2,1.4,3.6,2.6,-0.8,1.8
418,Nick Garth\nick-garth-1,2018,2018,Lamar,Southland,33,885,17.4,.570,.527,1.9,8.2,4.8,12.5,1.3,0.0,9.7,23.4,396,117.3,102.6,2.3,1.3,3.6,2.6,-3.4,-0.8
419,Eugene German\eugene-german-1,2018,2018,Northern Illinois,MAC,32,991,24.5,.563,.531,1.5,12.9,7.2,13.1,1.6,0.6,10.1,33.3,592,112.1,110.9,3.0,0.7,3.6,3.5,-3.9,-0.4
420,Payton Henson\payton-henson-1,2018,2018,Vermont,AEC,34,1060,16.6,.556,.506,6.5,15.8,11.4,10.2,0.6,1.2,13.5,22.6,414,110.6,102.7,2.1,1.5,3.6,0.7,-0.4,0.3
421,Cameron Jackson\cameron-jackson-1,2018,2018,Wofford,Southern,31,718,28.5,.607,.601,10.0,21.7,15.9,15.1,4.5,8.1,14.8,26.4,357,115.0,93.9,2.0,1.6,3.6,1.4,6.1,7.6
422,Mathieu Kamba\mathieu-kamba-1,2018,2018,Central Arkansas,Southland,35,1059,19.8,.588,.562,7.2,14.2,10.8,14.4,2.0,3.2,16.3,22.0,478,111.8,104.2,2.2,1.4,3.6,1.3,0.0,1.3
423,Matej Kavas\matej-kavas-1,2018,2018,Seattle,WAC,33,1038,17.2,.623,.600,4.2,13.5,9.0,8.3,0.7,0.7,14.3,22.3,437,116.0,106.3,2.5,1.1,3.6,2.3,-2.3,0.1
424,Tanner Krebs\tanner-krebs-1,2018,2018,Saint Mary's (CA),WCC,36,992,14.8,.587,.560,4.5,19.5,12.5,6.0,1.2,1.4,8.1,14.5,264,123.9,101.0,2.1,1.6,3.6,3.8,1.9,5.7
425,Austin Luke\austin-luke-1,2018,2018,Belmont,OVC,33,1084,14.8,.602,.586,0.8,9.1,5.3,38.6,1.7,0.2,29.2,17.3,420,113.9,104.5,2.3,1.4,3.6,1.6,-1.2,0.4
426,Kajon Mack\kajon-mack-1,2018,2018,Tennessee Tech,OVC,32,1107,15.8,.531,.473,3.8,12.6,8.2,22.0,1.7,1.2,13.5,19.4,433,111.4,103.1,2.0,1.5,3.6,0.4,-0.1,0.3
427,Sam McDaniel\sam-mcdaniel-1,2018,2018,Louisiana-Monroe,Sun Belt,32,1074,17.9,.563,.525,4.2,16.0,10.1,12.9,1.8,1.1,13.9,24.5,455,108.5,102.0,2.0,1.6,3.6,0.7,-0.8,0.0
428,Femi Olujobi\femi-olujobi-1,2018,2018,North Carolina A&T,MEAC,32,1022,20.1,.611,.562,6.2,21.0,13.8,7.6,0.8,2.2,15.8,24.6,469,112.0,103.7,2.3,1.4,3.6,-1.4,-1.6,-2.9
429,Justin Pierce\justin-pierce-1,2018,2018,William & Mary,CAA,31,980,22.3,.608,.574,8.6,24.0,16.9,13.7,1.6,2.0,13.0,22.6,469,120.8,111.7,3.0,0.6,3.6,2.7,-1.4,1.3
430,Malik Pope\malik-pope-1,2018,2018,San Diego State,MWC,32,842,21.8,.563,.542,9.6,19.3,14.6,9.3,1.6,5.1,13.7,24.6,386,110.4,95.1,1.8,1.8,3.6,1.3,4.4,5.7
431,Jontay Porter\jontay-porter-1,2018,2018,Missouri,SEC,33,808,21.7,.567,.521,7.7,23.2,16.0,19.6,2.1,7.3,18.0,22.5,341,112.1,93.5,1.8,1.9,3.6,3.6,7.5,11.1
432,Joe Sherburne\joe-sherburne-1,2018,2018,Maryland-Baltimore County,AEC,36,1046,15.9,.579,.574,3.0,12.5,7.6,12.7,1.7,1.3,8.8,17.7,350,116.7,101.9,2.1,1.6,3.6,1.6,0.1,1.7
433,Ivy Smith Jr.\ivy-smithjr-1,2018,2018,Grambling,SWAC,31,1089,18.6,.530,.433,2.4,11.2,6.8,29.2,3.3,0.5,18.4,25.5,541,105.5,100.8,1.8,1.8,3.6,0.3,-0.3,0.0
434,Quentin Snider\quentin-snider-1,2018,2018,Louisville,ACC,36,1155,15.2,.548,.499,1.5,7.4,4.6,22.8,0.9,0.0,12.5,19.3,444,115.9,107.8,2.5,1.1,3.6,4.1,-0.5,3.6
435,Mitchell Solomon\mitchell-solomon-1,2018,2018,Oklahoma State,Big 12,36,857,21.0,.613,.561,14.2,15.9,15.1,11.1,2.2,4.4,18.1,17.0,331,121.9,100.9,2.2,1.4,3.6,4.1,5.4,9.5
436,Delano Spencer\delano-spencer-1,2018,2018,Tennessee State,OVC,30,984,17.7,.594,.559,2.1,9.5,5.8,9.8,2.1,0.3,12.3,24.1,407,112.2,102.4,2.1,1.4,3.6,2.6,-1.6,1.0
437,Kendall Stephens\kendall-stephens-1,2018,2018,Nevada,MWC,37,1020,17.2,.645,.623,1.7,6.5,4.2,3.8,0.9,2.6,7.0,19.8,385,124.0,108.3,2.7,0.9,3.6,6.4,-1.3,5.1
438,Brandon Tabb\brandon-tabb-1,2018,2018,Bethune-Cookman,MEAC,30,938,18.9,.569,.509,2.5,9.0,5.8,10.1,2.5,1.1,12.0,26.6,495,113.4,103.3,2.3,1.3,3.6,2.0,-3.5,-1.5
439,Travin Thibodeaux\travin-thibodeaux-1,2018,2018,New Orleans,Southland,26,746,26.6,.597,.569,4.9,19.5,12.1,25.4,2.8,4.4,13.6,27.6,390,115.7,97.9,2.2,1.4,3.6,3.4,2.0,5.5
440,Jahad Thomas\jahad-thomas-1,2018,2018,Massachusetts-Lowell,AEC,27,979,24.6,.570,.534,8.1,19.2,13.5,24.8,2.7,0.8,16.0,29.9,576,110.4,106.5,2.6,1.1,3.6,2.2,-0.9,1.3
441,Lamonte Turner\lamonte-turner-1,2018,2018,Tennessee,SEC,35,885,17.0,.566,.517,2.5,11.8,7.2,17.8,1.6,0.3,11.3,21.8,355,117.5,101.3,2.2,1.4,3.6,5.6,1.6,7.2
442,Dimencio Vaughn\dimencio-vaughn-1,2018,2018,Rider,MAAC,29,804,24.9,.595,.550,9.4,16.3,12.7,7.4,3.5,3.1,14.9,26.1,435,114.9,100.4,2.2,1.3,3.6,3.2,1.2,4.3
443,Keonta Vernon\keonta-vernon-1,2018,2018,Grand Canyon,WAC,34,781,19.7,.529,.517,10.7,20.7,15.6,12.7,1.9,5.2,12.5,21.0,311,109.4,87.8,1.4,2.2,3.6,-0.9,5.2,4.3
444,Desmond Bane\desmond-bane-1,2018,2018,Texas Christian,Big 12,33,1005,18.0,.671,.649,1.9,14.1,8.1,14.0,1.8,0.8,15.8,18.1,369,124.0,108.4,2.6,0.9,3.5,5.8,1.6,7.4
445,Phil Booth\phil-booth-1,2018,2018,Villanova,Big East,33,903,16.3,.590,.553,1.6,11.5,6.8,16.5,1.7,0.7,13.8,18.2,340,120.4,103.0,2.2,1.3,3.5,4.8,2.4,7.2
446,Joshua Braun\joshua-braun-1,2018,2018,Grand Canyon,WAC,34,999,13.7,.520,.473,5.0,9.0,7.0,9.5,1.5,1.8,11.6,20.6,362,106.9,95.8,1.4,2.1,3.5,0.7,1.2,1.9
447,Andrew Brown\andrew-brown-3,2018,2018,Furman,Southern,32,786,17.7,.645,.630,4.1,10.9,7.5,14.2,2.7,0.6,13.0,15.6,272,126.9,98.7,2.0,1.4,3.5,3.8,1.1,4.9
448,Bryce Brown\bryce-brown-1,2018,2018,Auburn,SEC,33,1031,16.7,.558,.529,2.0,4.9,3.4,10.6,1.7,0.8,8.4,23.2,459,116.0,107.0,2.5,1.1,3.5,5.5,-0.6,4.9
449,Elijah Brown\elijah-brown-1,2018,2018,Oregon,Pac-12,36,1050,17.2,.579,.537,3.0,10.8,6.9,16.4,1.5,0.1,13.7,23.4,461,114.9,108.6,2.5,0.9,3.5,4.3,-1.0,3.3
450,Trey Burch-Manning\trey-burch-manning-1,2018,2018,South Dakota,Summit,35,873,16.7,.543,.517,7.6,21.6,14.9,9.9,2.1,0.4,13.8,18.1,319,111.6,93.6,1.5,2.0,3.5,-0.5,2.8,2.3
451,Lovell Cabbil\lovell-cabbil-1,2018,2018,Liberty,Big South,33,1070,16.2,.523,.464,1.8,16.0,9.1,23.7,2.5,1.9,16.3,22.1,397,104.6,97.0,1.4,2.1,3.5,-0.5,1.0,0.5
452,Ivan Canete\ivan-canete-1,2018,2018,Stephen F. Austin,Southland,33,781,17.4,.586,.549,3.4,11.1,7.3,21.4,3.7,1.1,19.1,20.1,330,113.5,92.6,1.6,1.9,3.5,1.9,1.5,3.4
453,Rene Castro\rene-castro-1,2018,2018,Duquesne,A-10,32,1022,17.7,.557,.525,2.3,8.3,5.1,22.9,1.6,0.3,12.8,21.8,421,115.9,108.1,2.5,0.9,3.5,3.0,-2.3,0.7
454,Jordan Chatman\jordan-chatman-1,2018,2018,Boston College,ACC,34,1250,13.5,.585,.545,1.5,7.6,4.5,7.7,1.0,0.1,7.0,16.0,391,123.0,111.2,2.7,0.8,3.5,4.1,-0.9,3.2
455,Raiquan Clark\raiquan-clark-1,2018,2018,Long Island University,NEC,35,1127,19.8,.619,.566,7.4,15.7,11.7,9.8,1.9,1.2,22.7,26.9,575,106.1,104.1,2.0,1.5,3.5,-1.4,-1.4,-2.8
456,Wes Clark\wes-clark-2,2018,2018,Buffalo,MAC,26,777,21.7,.587,.559,1.5,11.2,6.4,31.5,2.2,0.9,14.7,24.2,416,119.6,103.9,2.5,1.0,3.5,5.2,-0.1,5.1
457,Phil Cofer\phil-cofer-1,2018,2018,Florida State,ACC,35,1026,17.1,.575,.555,6.3,12.9,9.7,4.7,1.0,0.8,9.7,20.3,402,116.6,104.8,2.3,1.3,3.5,3.6,0.3,3.8
458,Torin Dorn\torin-dorn-1,2018,2018,North Carolina State,ACC,33,948,20.7,.593,.566,9.3,15.7,12.4,9.0,1.9,1.4,14.6,22.7,432,115.5,104.8,2.3,1.2,3.5,4.3,1.8,6.0
459,Phil Fayne\phil-fayne-1,2018,2018,Illinois State,MVC,29,866,24.8,.584,.595,12.6,14.7,13.7,7.9,2.3,3.7,11.7,25.6,421,113.9,102.2,2.2,1.3,3.5,2.0,1.2,3.3
460,Trent Forrest\trent-forrest-1,2018,2018,Florida State,ACC,34,871,19.4,.561,.500,5.8,15.3,10.7,26.4,3.4,1.5,19.8,16.5,334,117.4,98.0,1.9,1.6,3.5,3.7,5.1,8.7
461,TJ Haws\tj-haws-1,2018,2018,Brigham Young,WCC,35,1179,15.0,.532,.484,1.3,8.6,5.1,23.3,2.1,1.0,14.6,20.5,439,106.9,102.3,1.7,1.7,3.5,1.5,0.6,2.1
462,Dewan Hernandez\dewan-huell-1,2018,2018,Miami (FL),ACC,32,825,22.1,.600,.576,9.3,20.8,15.1,3.4,1.1,4.1,12.6,21.7,339,116.5,98.9,2.0,1.5,3.5,1.1,2.4,3.5
463,Alan Herndon\alan-herndon-1,2018,2018,Wyoming,MWC,33,1054,17.9,.598,.592,3.2,16.5,9.9,12.5,1.4,7.1,11.9,17.2,369,113.5,100.6,1.8,1.7,3.5,1.5,5.0,6.5
464,Justin James\justin-james-2,2018,2018,Wyoming,MWC,32,996,21.5,.561,.517,2.2,19.1,10.7,23.0,1.9,1.7,13.0,30.6,574,106.2,101.7,2.0,1.5,3.5,2.0,1.5,3.5
465,David Jenkins Jr.\david-jenkinsjr-1,2018,2018,South Dakota State,Summit,35,1032,17.6,.574,.531,1.1,10.4,6.0,10.4,0.7,0.0,10.7,26.4,510,112.1,107.1,2.4,1.1,3.5,2.1,-2.3,-0.2
466,Matt Klinewski\matt-klinewski-1,2018,2018,Lafayette,Patriot,31,831,25.4,.619,.577,5.3,19.3,12.7,13.5,1.0,2.8,12.9,30.0,468,115.4,107.0,2.7,0.9,3.5,3.1,-2.2,0.9
467,Ben Lammers\ben-lammers-1,2018,2018,Georgia Tech,ACC,32,1151,19.1,.504,.465,7.9,18.8,13.3,10.3,2.0,7.3,11.2,18.9,375,106.7,99.2,1.5,2.0,3.5,0.0,5.5,5.5
468,Anthony Lawrence Jr.\anthony-lawrencejr-1,2018,2018,Miami (FL),ACC,32,975,17.3,.576,.556,5.5,19.4,12.5,13.2,2.8,3.5,17.8,15.7,299,112.5,96.1,1.5,2.0,3.5,3.0,6.3,9.3
469,William Lee\william-lee-1,2018,2018,Alabama-Birmingham,CUSA,33,850,21.2,.583,.574,7.3,22.2,15.3,7.3,1.7,9.7,13.7,20.3,312,111.5,93.6,1.5,2.0,3.5,1.0,5.3,6.3
470,Otis Livingston II\otis-livingstonii-1,2018,2018,George Mason,A-10,33,1198,18.7,.560,.509,0.7,9.3,5.0,25.9,1.6,0.2,14.4,25.1,568,111.3,111.3,2.7,0.8,3.5,3.0,-2.1,0.9
471,Anthony Mathis\anthony-mathis-1,2018,2018,New Mexico,MWC,34,733,21.5,.703,.675,2.1,9.5,5.6,8.7,1.4,0.5,8.1,21.3,355,134.7,110.0,2.9,0.6,3.5,8.0,-2.5,5.5
472,Kevin McClain\kevin-mcclain-1,2018,2018,Belmont,OVC,33,1068,15.8,.571,.546,3.0,10.4,7.0,12.0,1.9,0.7,12.7,20.5,398,112.2,103.5,2.0,1.5,3.5,1.6,0.6,2.2
473,Luke Meyer\luke-meyer-2,2018,2018,Central Michigan,MAC,36,861,20.3,.657,.630,7.1,15.6,11.4,5.6,0.7,5.8,10.7,17.3,316,129.9,106.6,2.5,0.9,3.5,2.6,0.0,2.6
474,Shelton Mitchell\shelton-mitchell-1,2018,2018,Clemson,ACC,33,1101,14.9,.549,.481,1.6,8.6,5.3,20.6,1.3,0.1,15.4,20.7,421,110.7,103.3,2.0,1.5,3.5,2.9,1.2,4.2
475,Stuckey Mosley\stuckey-mosley-1,2018,2018,James Madison,CAA,32,1140,19.0,.544,.501,2.3,12.5,7.1,13.4,2.3,0.7,10.4,26.4,534,110.5,108.5,2.5,1.0,3.5,2.5,-1.8,0.7
476,Josh Nzeakor\josh-nzeakor-1,2018,2018,Lamar,Southland,33,922,19.2,.540,.513,11.3,18.7,14.7,4.9,1.7,2.2,13.4,22.8,398,108.8,96.8,1.7,1.8,3.5,-2.3,-0.5,-2.8
477,Nick Perkins\nick-perkins-2,2018,2018,Buffalo,MAC,36,990,20.1,.554,.515,8.7,14.9,11.8,5.2,0.6,2.3,12.0,28.3,533,110.7,105.3,2.3,1.2,3.5,0.5,-1.9,-1.4
478,Jarrid Rhodes\jarrid-rhodes-1,2018,2018,Missouri State,MVC,33,1009,15.6,.578,.549,4.5,10.5,7.5,9.0,1.1,0.7,9.7,17.4,329,121.1,105.2,2.3,1.2,3.5,3.7,-0.7,3.0
479,Ryan Richardson\ryan-richardson-1,2018,2018,Weber State,Big Sky,31,1010,16.8,.616,.603,0.9,10.0,5.9,12.3,1.9,1.1,11.9,20.2,386,114.4,102.6,2.1,1.5,3.5,3.2,-0.9,2.2
480,Isaiah Roby\isaiah-roby-1,2018,2018,Nebraska,Big Ten,32,769,22.1,.648,.616,7.7,20.0,14.1,13.9,1.5,7.6,18.3,17.3,280,120.9,95.6,1.9,1.6,3.5,3.4,6.4,9.8
481,Dru Smith\dru-smith-1,2018,2018,Evansville,MVC,22,665,24.4,.705,.656,2.0,11.8,7.1,36.3,4.1,2.0,24.6,23.3,306,117.3,93.4,1.9,1.5,3.5,5.4,3.6,9.0
482,Greig Stire\greig-stire-1,2018,2018,Albany (NY),AEC,32,965,16.4,.576,.543,12.1,20.6,16.4,7.0,0.9,0.7,13.2,13.9,290,123.3,102.6,2.1,1.4,3.5,0.7,0.7,1.4
483,Tahjai Teague\tahjai-teague-1,2018,2018,Ball State,MAC,32,816,23.1,.568,.543,8.1,23.7,16.1,10.0,2.6,3.5,12.1,23.4,368,112.6,96.4,1.8,1.7,3.5,0.3,2.7,2.9
484,Daniel Utomi\daniel-utomi-1,2018,2018,Akron,MAC,32,1104,18.9,.596,.563,3.5,15.0,9.2,12.0,1.6,1.0,13.0,23.8,486,114.2,109.7,2.6,0.9,3.5,2.8,-1.8,1.0
485,JD Wallace\jd-wallace-1,2018,2018,Prairie View,SWAC,34,1054,16.9,.667,.688,10.6,21.0,15.5,1.7,1.6,4.3,14.7,10.5,266,128.6,103.2,2.0,1.5,3.5,-1.3,1.0,-0.3
486,Devin Watson\devin-watson-1,2018,2018,San Diego State,MWC,33,1031,15.4,.533,.484,1.9,7.5,4.7,21.6,1.8,0.0,13.7,20.9,415,111.9,102.1,2.0,1.5,3.5,2.5,0.8,3.3
487,Nick Weatherspoon\nick-weatherspoon-2,2018,2018,Mississippi State,SEC,36,1021,16.1,.550,.521,1.2,10.3,5.9,14.0,1.9,0.5,9.7,19.4,366,115.0,102.6,2.1,1.5,3.5,2.4,1.2,3.6
488,Tyler Wideman\tyler-wideman-1,2018,2018,Butler,Big East,34,696,23.5,.709,.672,13.4,17.4,15.4,4.5,1.5,2.4,16.8,19.5,310,130.5,103.3,2.5,1.0,3.5,5.1,2.5,7.6
489,Robert Williams\robert-williams-3,2018,2018,Texas A&M,SEC,30,769,25.5,.614,.632,10.2,26.8,18.9,10.8,1.8,10.4,17.0,19.0,296,113.8,90.2,1.5,2.0,3.5,2.5,9.4,11.9
490,Jordan Bohannon\jordan-bohannon-1,2018,2018,Iowa,Big Ten,33,1050,17.6,.612,.571,0.4,7.4,4.0,29.2,1.2,0.0,15.8,19.9,455,123.5,115.8,3.1,0.2,3.4,6.7,-3.4,3.4
491,Zjori Bosha\zjori-bosha-1,2018,2018,Lamar,Southland,33,1035,13.9,.522,.506,5.7,13.0,9.1,6.7,3.0,1.3,11.8,15.2,297,109.3,96.3,1.3,2.1,3.4,-0.2,1.4,1.2
492,Jordan Bowden\jordan-bowden-1,2018,2018,Tennessee,SEC,35,978,14.5,.540,.496,3.8,10.8,7.3,12.8,2.4,1.3,11.6,17.4,310,114.2,99.5,1.7,1.7,3.4,3.9,3.8,7.7
493,C.J. Burks\cj-burks-1,2018,2018,Marshall,CUSA,35,1256,17.4,.583,.550,1.6,10.0,6.1,16.7,1.5,0.3,15.2,26.9,642,105.7,107.3,2.1,1.3,3.4,1.3,-1.9,-0.6
494,Jeffrey Carroll\jeffrey-carroll-2,2018,2018,Oklahoma State,Big 12,33,1012,18.5,.532,.488,5.5,16.9,11.1,11.7,1.5,0.9,11.9,25.5,470,110.4,104.3,2.1,1.3,3.4,3.5,1.0,4.4
495,David Efianayi\david-efianayi-1,2018,2018,Gardner-Webb,Big South,32,1042,19.6,.556,.498,2.1,10.6,6.4,17.0,2.2,0.8,14.0,28.8,525,107.5,105.0,2.1,1.3,3.4,0.7,-1.7,-1.0
496,Josh Ferguson\josh-ferguson-1,2018,2018,Winthrop,Big South,31,812,20.2,.649,.619,10.0,21.3,15.9,6.4,1.4,4.5,18.7,18.1,312,118.0,97.5,1.8,1.6,3.4,-0.7,1.4,0.7
497,Oscar Frayer\oscar-frayer-1,2018,2018,Grand Canyon,WAC,33,873,16.7,.565,.564,6.8,14.3,10.5,9.7,2.7,2.8,14.6,18.4,292,107.9,90.3,1.2,2.3,3.4,0.9,3.9,4.8
498,Luka Garza\luka-garza-1,2018,2018,Iowa,Big Ten,33,715,26.6,.613,.588,12.8,20.4,16.7,9.7,0.9,4.6,9.7,24.4,370,126.6,108.8,2.7,0.6,3.4,5.9,0.4,6.3
499,Admon Gilder\admon-gilder-1,2018,2018,Texas A&M,SEC,30,959,16.3,.584,.543,2.2,11.0,6.8,14.2,2.2,0.5,13.9,18.4,347,116.0,102.1,1.9,1.4,3.4,4.2,2.6,6.8
500,Montae Glenn\montae-glenn-1,2018,2018,Georgia Southern,Sun Belt,30,768,22.4,.564,.549,16.8,16.4,16.6,2.9,1.5,6.3,12.4,17.3,300,120.8,97.8,1.9,1.5,3.4,0.2,2.4,2.6
501,Tyree Griffin\tyree-griffin-1,2018,2018,Southern Mississippi,CUSA,34,1207,19.2,.527,.496,2.4,11.8,6.9,34.1,2.9,0.3,15.6,25.2,561,106.1,106.8,2.1,1.3,3.4,2.6,-1.3,1.2
502,Tyler Hall\tyler-hall-2,2018,2018,Montana State,Big Sky,31,995,20.2,.568,.522,2.4,11.0,6.5,19.0,1.4,1.3,10.5,26.0,505,115.9,110.8,2.8,0.7,3.4,4.4,-2.7,1.7
503,Mustapha Heron\mustapha-heron-1,2018,2018,Auburn,SEC,32,916,19.4,.555,.494,4.8,15.6,10.1,6.8,2.3,0.3,12.2,27.6,469,110.1,101.7,2.0,1.4,3.4,2.4,0.1,2.5
504,B.J. Johnson\bj-johnson-2,2018,2018,La Salle,A-10,27,951,23.2,.557,.500,6.9,20.9,13.8,5.0,2.1,2.1,11.9,30.9,504,107.3,102.3,2.0,1.4,3.4,1.3,-0.6,0.7
505,Riley LaChance\riley-lachance-1,2018,2018,Vanderbilt,SEC,32,1015,19.0,.599,.576,1.4,10.8,6.0,22.7,0.9,0.0,9.6,21.5,431,124.0,115.8,3.2,0.2,3.4,7.2,-1.5,5.6
